timestamp,ax,ay,az,gx,gy,gz
0,-0.213623,-0.089966,0.885742,0.793457,-5.981445,10.375976
11,-0.225708,-0.055298,0.903809,0.671387,-9.094238,10.375976
21,-0.238403,-0.013428,0.951294,0.488281,-9.704590,9.582520
23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
36,-0.259521,0.077271,1.013672,0.122070,-9.155273,8.117676
47,-0.270020,0.125122,0.988281,0.183105,-7.080078,2.746582
57,-0.282593,0.165894,0.953735,0.061035,-7.385253,-1.220703
66,-0.296509,0.191406,0.945068,-0.976562,-8.361816,-5.737304
76,-0.309570,0.199585,0.962524,-2.319336,-9.338379,-10.498046
87,-0.319092,0.206299,0.976807,-3.417969,-10.253905,-15.258788
97,-0.330566,0.255005,0.973022,-4.638672,-11.535644,-20.324705
107,-0.333984,0.294556,0.983398,-5.615234,-13.427733,-26.062010
117,-0.334106,0.309570,1.027954,-6.530761,-15.502929,-32.836914
127,-0.330200,0.265869,1.100342,-8.911133,-16.967773,-40.405270
137,-0.326904,0.189697,1.149658,-16.601562,-14.831542,-53.466793
148,-0.327271,0.151978,1.171021,-20.080564,-11.840819,-58.227535
158,-0.328491,0.193726,1.152588,-21.728514,-8.789063,-63.903805
168,-0.327881,0.263794,1.086182,-23.376463,-7.141113,-71.899414
178,-0.282227,0.197021,1.012207,-26.367186,-7.324218,-81.359856
188,-0.237061,0.050659,1.021484,-31.188963,-8.544922,-90.270988
198,-0.189331,-0.144409,1.049194,-38.330078,-10.131835,-96.740715
208,-0.142700,-0.345337,1.122925,-46.997066,-11.840819,-99.243156
219,-0.098877,-0.498291,1.237793,-58.105465,-10.803222,-93.200676
229,-0.057373,-0.570801,1.361694,-59.753414,-6.347656,-87.341301
239,-0.012573,-0.574707,1.489014,-62.744137,0.793457,-81.848137
249,0.043213,-0.592041,1.626831,-62.866207,11.169433,-77.514648
259,0.172485,-1.089600,1.908569,-57.495113,24.963377,-72.570801
269,0.249390,-1.603516,2.091431,-51.940914,41.931149,-63.049313
280,0.348633,-2.231323,2.216431,-48.095699,63.110348,-44.677731
290,0.462646,-2.882080,2.188721,-41.625973,88.500969,-13.671874
300,0.595215,-3.386841,2.024780,-6.042480,140.197754,89.965813
310,0.776733,-3.631348,1.786377,9.033203,161.071762,156.677246
320,1.015625,-3.683960,1.499634,13.122558,176.879868,227.416977
330,1.299805,-3.685181,1.160278,6.958007,186.279282,299.865723
340,2.041748,-3.578979,0.358643,-2.990722,188.476547,374.084442
351,2.478760,-3.118774,-0.161865,-8.911133,182.861313,448.974579
361,2.883179,-2.337036,-0.673706,-14.282226,167.297348,518.859863
370,3.216675,-1.439697,-1.158081,-29.785154,139.953613,576.110840
381,3.445190,-0.489502,-1.748779,-90.026848,45.288082,638.916016
391,3.497314,0.636841,-2.592407,-91.003410,-27.709959,638.793945
401,3.316284,1.922485,-3.411499,-65.124512,-121.520988,612.548828
