timestamp,ax,ay,az,gx,gy,gz
0,-0.452759,0.080078,0.797241,-2.746582,2.502441,-18.066406
11,-0.435791,-0.002197,0.831787,-0.061035,1.525879,-17.395020
21,-0.430786,-0.035034,0.862061,2.746582,0.854492,-15.808105
31,-0.430054,-0.063354,0.909180,5.310058,0.549316,-13.610839
41,-0.431152,-0.097168,0.997192,7.446289,0.549316,-11.047362
51,-0.434204,-0.128174,1.121216,7.080078,5.798339,-3.967285
62,-0.439209,-0.133179,1.226318,4.821777,12.756347,0.793457
72,-0.442871,-0.091431,1.245972,3.906250,21.301268,5.187988
82,-0.449829,-0.000977,1.138794,1.892090,28.137205,8.056641
92,-0.462280,0.114258,0.934326,-1.464844,30.395506,8.361816
103,-0.483154,0.249512,0.654419,-4.821777,27.465818,6.225585
113,-0.486572,0.222656,0.673462,-8.056641,21.728514,2.807617
123,-0.487915,0.169189,0.741943,-10.192870,16.174316,-0.122070
133,-0.488525,0.132446,0.801514,-10.986327,12.573241,-1.647949
143,-0.490112,0.127441,0.822021,-9.277344,10.620116,-1.586914
153,-0.493408,0.156738,0.803467,-8.483887,10.192870,-1.525879
164,-0.498413,0.211792,0.768433,-8.056641,9.155273,-2.563476
174,-0.503784,0.272705,0.747925,-7.690429,7.507324,-5.004883
184,-0.515137,0.347900,0.786743,-7.080078,5.920410,-8.544922
190,-0.521240,0.375244,0.815308,0.000000,0.000000,0.000000
194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
204,-0.525269,0.392578,0.828613,-6.469726,4.699707,-17.578125
214,-0.526855,0.379028,0.814819,-8.789063,5.004883,-22.888182
224,-0.526245,0.332764,0.780518,-11.718749,5.249023,-28.259275
234,-0.521851,0.268921,0.751343,-15.380858,3.234863,-36.804199
244,-0.522583,0.203735,0.738892,-10.864257,1.098633,-39.611816
254,-0.539429,0.164307,0.741821,-3.601074,-1.525879,-41.809078
265,-0.568726,0.191284,0.761353,2.441406,-4.577637,-44.921871
275,-0.595581,0.369873,0.858887,5.493164,-7.751464,-51.086422
285,-0.563843,0.303345,0.975586,3.723144,-10.864257,-61.279293
295,-0.505493,0.033569,1.219482,-3.845215,-13.183593,-73.242187
306,-0.432617,-0.420654,1.671875,-16.723633,-12.329101,-82.580559
316,-0.343140,-1.010132,2.307007,-41.381832,19.897461,-76.721191
326,-0.230713,-1.661621,2.856934,-39.672852,59.020992,-54.504391
336,-0.096069,-2.308960,3.002930,-23.254393,106.689445,-17.333984
346,0.035034,-2.890137,2.673706,1.159668,150.573730,34.240723
356,0.228516,-3.417847,0.916992,11.474608,178.222641,98.876945
367,0.385010,-3.233643,-0.036865,-12.329101,180.786118,173.034653
377,0.607910,-2.829224,-0.734253,-64.270020,158.020020,250.061020
387,0.880371,-2.239868,-1.137451,-126.098625,116.027824,323.120087
397,1.175171,-1.582031,-1.224121,-177.368149,62.499996,385.253876
408,1.455322,-1.036133,-0.955444,-174.865707,-44.250484,464.538544
417,1.697266,-0.617920,-0.319458,-136.413574,-80.017090,490.356415
427,1.860962,-0.182495,0.521606,-99.365227,-95.703117,513.793945
438,1.890625,0.435425,1.317871,-61.096188,-89.843742,534.240723
448,1.521118,3.012207,1.983276,-2.014160,-62.866207,542.480469
458,1.098633,3.999878,1.352173,81.176750,-19.348145,518.737793
469,0.552856,3.999878,-0.050781,147.583008,23.986814,443.847626
479,0.063965,3.999878,-1.745728,152.343750,39.489746,313.232422
489,-0.074219,3.999878,-2.880981,48.828121,-66.284180,-66.223145
500,0.356445,3.954590,-2.942383,4.394531,-152.282715,-265.991211
509,1.242676,3.972900,-2.063965,-21.850584,-219.787582,-433.166473
519,2.285400,3.996948,-0.798340,-43.701168,-251.770004,-557.006836
530,3.990234,3.999878,0.467529,-63.659664,-249.816879,-650.268494
540,3.999878,3.812622,0.240234,-60.546871,-233.215317,-732.177673
550,3.999878,2.931396,0.171143,-22.399900,-225.280746,-811.218201
561,3.999878,1.194946,0.733887,40.954586,-235.351547,-877.319275
571,3.974243,-0.927246,1.968018,135.375977,-265.808105,-897.827087
581,3.981689,-2.857666,3.364990,150.085449,-248.229965,-837.341248
592,3.959106,-4.000000,3.999878,149.353027,-194.091782,-736.205994
601,3.601929,-4.000000,3.999878,111.816399,-112.121574,-609.558105
612,1.826172,-4.000000,3.259033,62.011715,-28.442381,-479.431122
622,1.088379,-3.952393,2.365967,48.400875,27.526854,-360.534637
632,0.650879,-3.850464,1.963867,72.998047,46.874996,-255.859360
642,0.436401,-3.340820,2.064697,102.050774,47.424313,-166.870102
653,0.323608,-2.453979,2.095703,99.792473,65.246582,-58.105465
663,0.230469,-1.687500,1.685669,72.082520,75.927734,-36.254883
673,0.137939,-1.326050,1.013672,37.719727,72.204590,-22.705076
683,0.068604,-1.288086,0.526855,7.385253,54.687496,-8.422852
693,0.021484,-1.372070,0.831665,-10.498046,34.301758,10.253905
