timestamp,ax,ay,az,gx,gy,gz
0,-0.544312,0.027466,0.072144,-15.624999,114.807121,-54.931637
11,-0.557251,-0.052124,0.176392,-15.319823,108.764641,-53.649899
21,-0.562012,-0.112915,0.308716,-14.953612,107.177727,-51.330563
31,-0.553711,-0.196655,0.336670,-14.282226,109.252922,-48.156734
42,-0.550903,-0.226318,0.203369,-12.695312,112.121574,-44.372555
52,-0.559204,-0.235107,0.035034,-10.498046,112.976067,-40.100098
62,-0.581909,-0.198853,-0.118164,-8.178711,110.290520,-35.522461
73,-0.611206,-0.121216,-0.217529,-6.103515,95.031731,-29.907225
83,-0.636353,-0.045776,-0.245239,-7.446289,85.266106,-30.578611
93,-0.654541,-0.026123,-0.218384,-10.070800,76.354980,-32.592773
104,-0.667114,-0.085937,-0.167236,-13.366698,69.213867,-34.057617
114,-0.677002,-0.321045,-0.095703,-15.563964,64.208984,-33.020020
124,-0.680786,-0.395264,-0.129272,-15.563964,60.607906,-28.869627
135,-0.690552,-0.398071,-0.213623,-13.671874,56.945797,-22.277830
145,-0.705444,-0.334595,-0.302246,-10.070800,51.696774,-14.892577
155,-0.722778,-0.240479,-0.344849,-1.037598,34.790039,-5.126953
166,-0.736816,-0.157349,-0.329590,1.281738,25.146482,-3.906250
176,-0.746582,-0.102905,-0.276001,1.403808,16.174316,-4.577637
186,-0.757446,-0.074707,-0.193604,-0.793457,8.361816,-6.347656
197,-0.782959,-0.106323,0.042480,-5.126953,2.746582,-8.666992
207,-0.788574,-0.175537,0.124634,-10.070800,-0.061035,-10.620116
217,-0.791260,-0.261230,0.129150,-14.160155,-0.244141,-11.230468
228,-0.796387,-0.336182,0.065430,-16.418457,0.549316,-9.704590
238,-0.805176,-0.384766,-0.019287,-14.038085,-1.770019,-0.793457
248,-0.815552,-0.399170,-0.079956,-10.437011,-5.554199,5.249023
259,-0.828735,-0.374634,-0.098267,-6.469726,-10.070800,11.291503
269,-0.846680,-0.317749,-0.070312,-2.685547,-14.282226,16.479492
279,-0.886353,-0.180176,0.084229,0.366211,-17.089844,20.385740
290,-0.903564,-0.110107,0.132080,1.647949,-17.822266,23.132322
300,-0.917603,-0.025513,0.123535,1.464844,-17.089844,24.841307
310,-0.928223,0.066040,0.080078,0.549316,-16.235352,25.207518
321,-0.933716,0.142090,0.026123,0.732422,-17.883301,20.690916
331,-0.931152,0.183228,-0.021484,1.464844,-20.812986,16.540527
341,-0.921631,0.188477,-0.054443,1.892090,-24.841307,12.084960
352,-0.906372,0.170776,-0.070923,1.770019,-29.541014,7.812500
362,-0.862183,0.092651,-0.034180,0.915527,-34.606934,3.845215
368,-0.832153,0.029053,0.033447,0.000000,0.000000,0.000000
371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
382,-0.796631,-0.052368,0.116577,-2.075195,-42.541500,-2.136230
392,-0.755249,-0.147705,0.176147,-2.990722,-43.457027,-3.479004
402,-0.709106,-0.244629,0.178711,-2.990722,-42.053219,-2.990722
413,-0.662231,-0.327881,0.123535,0.671387,-36.926270,3.967285
423,-0.618652,-0.384155,0.036865,4.028320,-35.827637,10.131835
433,-0.577026,-0.409424,-0.046631,6.469726,-36.254883,17.211914
444,-0.538086,-0.403320,-0.115601,6.774902,-37.597656,24.597166
454,-0.480835,-0.286865,-0.334351,4.150391,-39.794922,31.433104
464,-0.448242,-0.194946,-0.538208,-2.807617,-44.006344,36.682129
474,-0.402832,-0.103638,-0.786499,-11.657714,-52.124020,39.978027
485,-0.346436,-0.023193,-1.017212,-18.127441,-65.490723,41.259762
495,-0.278931,0.032104,-1.168213,-16.174316,-106.994621,40.161129
506,-0.198120,0.043213,-1.231812,-3.662109,-130.981445,39.978027
509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,0.000000,0.000000,0.000000,14.404296,-155.151367,41.748043
525,-0.025024,0.031982,-1.243286,33.447266,-179.321274,45.715328
536,0.055908,0.112915,-1.234741,46.752926,-204.223618,50.231930
546,0.239990,0.567627,-1.283813,47.058102,-230.712875,52.062984
556,0.378662,0.812012,-1.397827,32.531738,-260.070801,47.790524
567,0.584961,0.920654,-1.571533,10.925292,-293.762207,36.376953
577,0.875610,0.859863,-1.715942,-5.187988,-333.679169,20.507811
587,1.238037,0.675659,-1.675537,-6.286621,-434.814423,-5.981445
598,1.649780,0.475586,-1.331299,3.845215,-488.708466,-11.535644
608,2.073120,0.349365,-0.705078,12.695312,-536.254883,-13.000487
618,2.435181,0.299072,0.097656,7.629394,-573.303223,-13.793944
628,2.752808,0.214478,2.040894,-8.972168,-597.595215,-17.395020
639,2.656006,0.037964,3.197754,-29.418943,-606.079102,-24.719236
649,2.394043,-0.240845,3.999878,-55.419918,-593.383789,-33.691406
659,1.991577,-0.624634,3.999878,-85.388176,-553.649902,-41.198727
670,1.495850,-1.068481,3.999878,-105.651848,-384.460419,-32.592773
680,1.002563,-1.400391,3.999878,-89.233391,-270.385742,-10.009766
690,0.614014,-1.457764,3.968262,-53.955074,-161.743149,20.141600
701,0.382568,-1.182129,3.978882,-4.089355,-74.584961,49.011227
711,0.242920,0.086792,3.811523,46.874996,-12.207030,68.298340
721,0.205933,0.754150,3.306641,80.871574,31.005857,72.021484
732,0.164429,1.220703,2.609009,84.899895,59.082027,58.288570
742,0.131958,1.357544,2.013306,61.401363,72.387695,29.357908
752,0.129761,1.062256,1.726074,24.841307,72.692871,-8.239746
762,0.158813,0.375366,1.788086,-31.372068,64.147949,-64.208984
773,0.198975,-0.422119,2.063232,-38.696289,71.716309,-63.354488
783,0.233887,-0.995483,2.301392,-34.729004,90.026848,-43.701168
793,0.263062,-1.167480,2.304932,-25.512693,113.403313,-15.075683
803,0.307495,-0.522217,1.736572,-18.676758,133.972168,11.291503
814,0.304077,-0.083862,1.442627,-18.859863,147.155762,27.832029
824,0.275391,0.227051,1.245850,-23.864744,153.015137,32.836914
834,0.232910,0.383423,1.142944,-26.855467,153.991699,29.052732
845,0.194580,0.399414,1.117065,-16.845703,151.977539,9.765625
855,0.165283,0.315796,1.141235,-10.864257,152.282715,0.976562
865,0.144287,0.210815,1.186768,-7.141113,154.541016,-5.126953
876,0.126953,0.144531,1.218140,-6.286621,158.691406,-9.338379
886,0.104004,0.103638,1.159180,-7.324218,164.001450,-13.122558
896,0.117798,0.060913,1.054810,-8.056641,169.616684,-17.211914
907,0.126221,-0.020996,0.890625,-8.300781,174.560532,-21.057127
917,0.121704,-0.130859,0.702271,-9.338379,177.246078,-23.620604
927,0.107910,-0.243652,0.531494,-9.460449,172.851547,-21.728514
938,0.081665,-0.338745,0.392090,-6.896972,166.381821,-17.272949
948,0.042236,-0.402832,0.286255,-3.112793,158.020020,-11.169433
958,-0.000122,-0.428345,0.222290,0.732422,148.803711,-4.333496
969,-0.064819,-0.413452,0.137939,4.089355,139.709473,2.380371
979,-0.098145,-0.403076,0.051514,5.554199,130.737305,8.666992
989,-0.135376,-0.382446,-0.056641,5.126953,120.849602,14.709472
1000,-0.172485,-0.355103,-0.147827,5.798339,109.130852,20.385740
