timestamp,ax,ay,az,gx,gy,gz
0,-0.604614,0.133667,0.862183,-3.540039,-3.417969,-3.662109
10,-0.599609,0.107056,0.852783,-2.502441,-1.831055,-4.333496
20,-0.592529,0.081055,0.833374,0.549316,0.488281,-4.211426
31,-0.585449,0.062500,0.812744,1.098633,0.793457,-3.356933
41,-0.579468,0.055054,0.803223,0.915527,0.549316,-2.197266
51,-0.572632,0.064941,0.811157,0.305176,0.305176,-1.037598
61,-0.558228,0.116699,0.847046,0.000000,0.610352,-0.305176
72,-0.554443,0.137939,0.846680,0.366211,1.647949,-0.244141
82,-0.553711,0.152832,0.822144,0.854492,3.234863,-0.610352
92,-0.557983,0.160767,0.766602,1.159668,4.882812,-1.342773
102,-0.568970,0.158203,0.676636,1.037598,5.920410,-2.441406
113,-0.583984,0.140503,0.569824,-0.610352,2.807617,-4.760742
123,-0.596069,0.110718,0.488281,-1.586914,-2.441406,-5.432128
133,-0.598999,0.081177,0.484375,-2.929687,-8.972168,-5.493164
144,-0.590210,0.061401,0.587769,-4.211426,-14.343261,-5.065917
154,-0.554321,0.031250,0.921387,-4.882812,-15.930175,-4.516602
164,-0.545410,0.010132,0.986816,-4.638672,-13.305663,-3.662109
175,-0.544067,0.006836,0.957520,-4.150391,-8.361816,-2.197266
185,-0.542969,0.045776,0.871582,-3.356933,-3.540039,-0.122070
195,-0.542358,0.116577,0.757446,0.915527,0.610352,1.525879
206,-0.544922,0.181519,0.638794,1.159668,-0.915527,-0.061035
216,-0.548096,0.208496,0.543091,-0.488281,-4.516602,-2.624511
226,-0.548462,0.186157,0.498657,-3.112793,-9.277344,-4.943848
237,-0.520020,0.081055,0.594849,-5.981445,-13.366698,-6.103515
247,-0.486572,0.057251,0.667114,-8.239746,-15.014647,-5.859375
258,-0.455933,0.075562,0.659058,-10.437011,-12.939452,-4.577637
268,-0.435791,0.113037,0.551147,-13.305663,-7.812500,-3.356933
279,-0.416504,0.119995,0.375122,-18.920898,5.187988,-4.333496
289,-0.395264,0.061401,0.112427,-21.667479,11.108397,-4.577637
300,-0.382202,-0.038574,-0.301025,-27.160643,13.183593,-1.708984
310,-0.352417,-0.125610,-0.784546,-26.977537,8.605957,4.211426
321,-0.214355,-0.286621,-1.901611,-7.751464,-3.479004,12.939452
331,-0.121826,-0.054077,-2.724976,31.616209,-26.916502,23.803709
