timestamp,ax,ay,az,gx,gy,gz
0,-0.937622,-0.155518,0.268066,-2.746582,3.479004,0.854492
11,-0.938354,-0.136230,0.195435,-1.953125,1.953125,1.831055
21,-0.943726,-0.119019,0.158447,0.549316,-0.732422,2.258301
31,-0.953979,-0.113403,0.175903,3.723144,-3.356933,2.563476
42,-0.981567,-0.109131,0.313110,5.981445,-4.638672,2.990722
53,-0.998169,-0.091919,0.359253,6.225585,-4.028320,3.356933
63,-1.013916,-0.079956,0.365356,4.150391,-1.953125,3.295898
73,-1.024414,-0.090088,0.338135,1.281738,0.610352,2.746582
84,-1.026367,-0.115845,0.299316,-0.427246,3.967285,2.502441
94,-1.021606,-0.128296,0.273804,1.159668,4.333496,3.540039
104,-1.013794,-0.107544,0.276123,2.807617,4.638672,4.577637
115,-1.003052,-0.061279,0.294556,2.563476,5.554199,4.821777
125,-0.988159,-0.009399,0.294800,-0.427246,7.080078,3.906250
136,-0.949219,0.071899,0.140747,-4.882812,8.239746,1.770019
147,-0.924927,0.081421,0.009277,-8.605957,7.690429,-1.342773
157,-0.900879,0.059937,-0.103760,-10.375976,4.394531,-5.004883
167,-0.878906,0.014526,-0.166138,-9.826660,-1.464844,-8.300781
178,-0.858765,-0.031616,-0.180176,-7.202148,-16.235352,-11.718749
188,-0.843506,-0.052002,-0.175293,-7.141113,-23.376463,-11.962890
199,-0.831543,-0.043213,-0.165283,-8.117676,-30.151365,-12.207030
209,-0.801025,0.019043,-0.148315,-10.375976,-36.315918,-13.061522
220,-0.773437,0.040405,-0.169922,-13.732909,-41.931149,-14.831542
231,-0.738281,0.041748,-0.211548,-17.700195,-47.302242,-17.150879
241,-0.697021,0.030151,-0.251465,-21.301268,-52.978512,-19.348145
251,-0.649170,0.017700,-0.264771,-27.648924,-64.575195,-21.362303
262,-0.605591,0.022827,-0.263062,-30.761717,-68.847656,-21.118162
272,-0.567993,0.059937,-0.296631,-31.249998,-71.838379,-20.812986
282,-0.521362,0.120117,-0.408569,-26.855467,-75.378418,-20.935057
293,-0.393799,0.247192,-0.805542,-17.822266,-82.336418,-21.667479
304,-0.321777,0.299316,-0.957397,-2.014160,-94.116203,-22.888182
314,-0.239136,0.366211,-1.054810,19.531250,-109.863274,-24.230955
325,-0.146240,0.524536,-1.148315,36.682129,-128.723145,-25.878904
335,-0.035767,0.810669,-1.265259,39.978027,-151.062012,-29.785154
345,0.107056,1.131104,-1.359375,19.775391,-209.106430,-58.654781
356,0.285889,1.341553,-1.376831,16.662598,-242.980942,-84.655754
366,0.499390,1.319214,-1.294556,27.770994,-277.038574,-112.670891
376,0.743286,1.025757,-1.092651,49.926754,-309.265137,-135.192871
387,1.228149,0.172363,-0.449097,73.181152,-337.768524,-146.789551
398,1.432007,-0.052002,-0.151489,85.083000,-361.999481,-147.399902
408,1.613525,-0.071045,0.010376,78.857422,-382.446259,-141.906738
419,1.789795,0.046265,0.052124,60.913082,-401.916473,-136.779785
429,1.972168,0.136353,0.152710,50.109859,-449.707001,-141.418457
439,2.150879,0.067017,0.531128,69.519043,-473.510712,-145.751953
450,2.302368,-0.134521,1.206177,89.172356,-487.304657,-144.531250
460,2.399902,-0.281006,1.852417,85.021965,-490.173309,-138.916016
471,2.482544,0.046753,2.169922,50.292965,-492.126434,-138.122559
482,2.517700,0.099487,2.633179,17.639160,-502.807587,-151.611328
492,2.491211,-0.381104,3.504028,19.531250,-516.113281,-177.673325
503,2.277344,-1.371338,3.999878,33.691406,-509.338348,-201.904282
513,1.827515,-2.583374,3.999878,-36.743164,-338.684052,-185.668930
523,1.284668,-3.639648,3.999878,-85.510246,-176.330551,-132.385254
534,0.910645,-4.000000,3.994751,-97.412102,-1.586914,-53.222652
544,0.850586,-4.000000,3.972534,-78.186035,149.658203,36.926270
554,1.244751,-2.446655,3.574707,-52.978512,254.943832,118.652336
565,1.376343,-1.353882,2.652344,-31.372068,311.706543,177.734360
576,1.375977,-0.402222,1.620972,-11.291503,331.359833,209.533676
586,1.266846,0.322144,0.850708,0.488281,328.796356,216.186508
596,1.095459,0.786743,0.403320,-16.052246,292.297363,177.429184
607,0.916504,0.998535,0.216187,-23.071287,268.127441,146.850586
617,0.757935,0.974121,0.176880,-24.719236,244.506821,117.431633
627,0.622681,0.774780,0.205688,-28.625486,222.656235,93.872063
