timestamp,ax,ay,az,gx,gy,gz
0,-0.954834,-0.045288,0.531616,7.507324,27.282713,-8.117676
10,-0.953857,-0.035034,0.550415,6.286621,28.747557,-8.666992
20,-0.949829,-0.043945,0.546143,4.760742,31.127928,-9.643555
30,-0.943237,-0.065674,0.513062,3.662109,33.874512,-10.620116
41,-0.936035,-0.091187,0.457764,3.051758,36.376953,-11.230468
51,-0.930054,-0.116089,0.405273,4.028320,38.391113,-10.559081
61,-0.925903,-0.132568,0.383057,4.760742,38.330078,-9.582520
72,-0.923096,-0.134521,0.393921,5.310058,38.757324,-8.544922
82,-0.919678,-0.130615,0.419189,5.249023,40.283199,-7.629394
92,-0.908081,-0.136597,0.392700,4.333496,42.846676,-6.774902
103,-0.900513,-0.130981,0.310181,3.295898,45.593258,-5.737304
113,-0.894165,-0.113770,0.210205,2.441406,47.302242,-4.638672
123,-0.889038,-0.086670,0.116211,1.586914,47.241207,-3.906250
134,-0.883789,-0.055542,0.029907,1.220703,42.175289,-4.211426
144,-0.878418,-0.025391,-0.046753,1.586914,37.475586,-5.493164
154,-0.871094,-0.001465,-0.102539,1.953125,31.677244,-7.446289
165,-0.861450,0.009155,-0.131226,2.502441,25.329588,-9.704590
175,-0.843262,-0.023682,-0.137817,2.746582,19.104004,-11.840819
185,-0.842041,-0.052734,-0.145020,2.624511,13.122558,-13.549804
196,-0.844604,-0.079834,-0.125854,2.746582,6.713867,-14.587401
206,-0.848389,-0.103149,-0.059448,3.417969,0.244141,-15.014647
216,-0.850830,-0.121338,0.041870,6.713867,-8.666992,-14.282226
227,-0.851929,-0.129761,0.138794,8.300781,-9.704590,-13.427733
237,-0.851562,-0.125854,0.190796,9.155273,-9.277344,-12.634276
247,-0.850830,-0.111572,0.177246,9.704590,-8.972168,-12.268065
258,-0.854004,-0.087646,0.041504,10.559081,-10.375976,-12.390136
265,-0.856445,-0.103394,0.021729,0.000000,0.000000,0.000000
267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
278,-0.856812,-0.131714,0.075928,12.878417,-18.920898,-13.610839
288,-0.855225,-0.150513,0.175293,13.122558,-23.193357,-13.549804
298,-0.849854,-0.149170,0.262939,11.901855,-25.085447,-13.000487
309,-0.839844,-0.134521,0.293945,4.272461,-22.155760,-12.329101
319,-0.826172,-0.118896,0.249146,-1.098633,-19.836426,-12.695312
329,-0.808716,-0.118652,0.142334,-6.103515,-19.165039,-13.122558
340,-0.790527,-0.133911,0.008301,-8.850098,-20.874022,-12.939452
