timestamp,ax,ay,az,gx,gy,gz
0,-0.152466,0.738159,0.746094,18.249512,13.671874,30.151365
10,-0.144409,0.664062,0.670044,15.686034,14.526366,26.916502
20,-0.136841,0.601807,0.648193,8.605957,11.474608,25.329588
31,-0.129395,0.577515,0.673462,6.408691,10.009766,26.306150
41,-0.120728,0.589111,0.725830,5.371093,9.643555,27.221678
51,-0.112305,0.614258,0.786377,4.760742,10.864257,27.465818
62,-0.099121,0.624634,0.864990,4.028320,13.610839,27.160643
72,-0.091064,0.603638,0.829712,3.051758,17.578125,26.611326
82,-0.084106,0.587280,0.718872,1.831055,21.606443,26.367186
93,-0.078125,0.589111,0.556274,0.488281,23.620604,26.672361
103,-0.071777,0.604370,0.411133,-0.793457,16.418457,27.709959
113,-0.067383,0.619751,0.367188,0.671387,8.544922,28.198240
124,-0.067993,0.630737,0.455322,3.540039,1.708984,28.747557
134,-0.071899,0.657227,0.625244,6.408691,-1.464844,29.113768
145,-0.075073,0.767822,0.859375,7.446289,-0.366211,28.564451
155,-0.071167,0.795654,0.832764,5.187988,3.295898,26.733397
166,-0.068237,0.787842,0.729248,0.122070,6.835937,24.108885
176,-0.071533,0.766724,0.585815,-5.554199,8.178711,21.728514
186,-0.079346,0.763916,0.447510,-8.239746,6.286621,20.446775
197,-0.091431,0.789185,0.363647,2.807617,-6.286621,20.996092
207,-0.110596,0.847778,0.359619,13.488769,-14.465331,21.789549
217,-0.136597,0.952515,0.423218,21.362303,-21.423338,21.789549
227,-0.168579,1.108643,0.493652,22.460936,-26.550291,19.592285
238,-0.252197,1.454712,0.514282,16.540527,-30.700682,14.221190
244,-0.297363,1.510986,0.497314,0.000000,0.000000,0.000000
247,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
257,-0.348999,1.490112,0.406006,-5.310058,-38.208008,-2.136230
268,-0.415894,1.498535,0.264893,-12.817382,-42.358395,-6.896972
278,-0.490234,1.619995,0.239502,-10.131835,-49.438473,-6.713867
288,-0.564453,1.907227,0.457275,37.963867,-65.185547,2.014160
299,-0.623169,2.402954,0.928467,79.772949,-63.964840,3.479004
309,-0.653564,3.103638,1.516602,121.643059,-51.696774,-3.845215
319,-0.634766,3.785889,1.998901,156.372070,-29.418943,-27.648924
329,-0.319946,3.999878,1.921509,177.917465,-3.723144,-74.707031
339,-0.003540,3.999878,1.488159,183.044418,15.319823,-143.310547
350,0.366821,3.970459,1.228882,175.415024,20.690916,-222.106918
360,0.729492,3.700195,1.350586,163.085922,14.831542,-296.020508
371,1.033203,2.977051,1.724854,145.202637,6.774902,-387.817352
382,1.243164,1.975464,2.063965,136.230469,15.197753,-403.869598
392,1.364380,0.998047,2.248169,125.366203,29.724119,-404.724091
402,1.408447,0.158813,2.365723,113.403313,49.072262,-392.578094
413,1.366455,-0.521606,2.406006,102.600090,72.937012,-368.652313
423,1.135132,-1.217041,1.822388,97.045891,97.656242,-335.754364
433,1.016357,-1.228638,1.285400,97.839348,116.943352,-299.072266
444,0.909058,-1.114624,0.781128,101.928703,126.403801,-263.854980
454,0.807373,-0.939453,0.419067,104.797356,125.732414,-233.398422
464,0.714966,-0.751831,0.189209,95.886223,107.482903,-190.490707
474,0.637939,-0.604492,0.030029,81.298820,95.642082,-177.185043
485,0.576294,-0.529785,-0.067871,62.683102,83.923332,-167.114243
495,0.528564,-0.529297,-0.118530,43.457027,73.242187,-158.264160
505,0.443115,-0.672607,-0.255371,26.367186,63.598629,-148.742676
516,0.403931,-0.722656,-0.361572,13.305663,54.077145,-137.634277
526,0.368408,-0.769897,-0.465576,3.295898,43.823238,-125.305168
536,0.339722,-0.844116,-0.540894,-5.371093,32.409668,-112.304680
547,0.323608,-0.912964,-0.591675,-15.380858,7.873535,-82.092278
557,0.320923,-0.960571,-0.640137,-15.808105,-4.394531,-64.880371
567,0.328369,-1.004517,-0.687622,-14.465331,-17.089844,-46.508785
578,0.342896,-1.064941,-0.717041,-13.000487,-29.724119,-26.489256
588,0.383667,-1.165283,-0.827881,-11.535644,-41.992184,-4.028320
598,0.420288,-1.168213,-0.987671,-8.850098,-54.321285,20.751951
608,0.478882,-1.161377,-1.249756,-4.638672,-68.420410,47.607418
619,0.573364,-1.135254,-1.625610,2.685547,-86.364738,76.721191
629,0.712524,-1.065430,-2.111572,16.357422,-110.595695,108.642570
640,0.911865,-0.892334,-2.645386,66.101074,-187.866196,179.931625
650,1.196899,-0.557007,-3.115967,94.360344,-242.797836,215.881332
661,1.568726,-0.062866,-3.389893,114.929192,-306.274414,247.619614
671,1.998413,0.583130,-3.308228,121.948235,-372.741669,271.484375
681,2.626831,2.265137,-1.688721,112.609856,-434.020966,282.592773
687,2.598755,3.103638,-0.256714,0.000000,0.000000,0.000000
691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
701,2.337036,3.704712,1.192749,49.682613,-500.549286,246.154770
711,1.954956,3.861084,2.162598,12.023925,-490.539520,196.044907
721,1.556030,3.402832,2.357910,-9.826660,-456.603973,134.094238
732,1.237549,2.410156,2.003174,18.737793,-387.451141,38.208008
742,1.068970,1.276855,1.680054,44.860836,-374.206512,29.174803
752,1.015137,0.371338,1.751099,62.744137,-367.675751,46.264645
763,0.986450,-0.061279,2.176025,72.448730,-356.628387,79.528809
773,0.870850,0.880493,3.183228,76.904297,-334.777802,113.708488
783,0.729370,1.710815,3.400269,77.575684,-302.429199,133.483887
793,0.523682,2.438232,3.411377,75.012207,-264.587402,132.141113
804,0.314453,2.831665,3.306274,68.420410,-226.928696,110.900871
814,0.150146,2.617065,3.148804,38.513184,-164.123520,44.616695
824,0.027222,2.154053,3.087891,22.949217,-137.878418,22.583006
834,-0.055176,1.913086,3.148315,11.047362,-109.008781,6.591796
845,-0.110718,1.800049,3.090088,1.403808,-77.148437,-9.094238
855,-0.159546,1.536133,2.747070,-6.164550,-49.011227,-22.399900
866,-0.223877,0.805298,1.930054,-12.084960,-30.151365,-28.747557
876,-0.236206,0.658813,1.808472,-18.005371,-19.348145,-27.709959
