timestamp,ax,ay,az,gx,gy,gz
0,-0.241455,1.037720,0.622559,9.887695,-14.648437,-12.451171
11,-0.250488,0.984497,0.690796,8.666992,-12.756347,-15.502929
21,-0.263672,0.932129,0.678711,8.361816,-10.559081,-16.418457
32,-0.283325,0.929443,0.608032,8.789063,-9.582520,-15.747069
43,-0.349365,1.181519,0.456543,9.216309,-10.192870,-15.075683
53,-0.390625,1.394653,0.417969,10.070800,-12.390136,-16.296387
63,-0.432617,1.611938,0.469360,13.122558,-15.686034,-20.263670
74,-0.476807,1.788940,0.618164,19.836426,-18.676758,-26.550291
85,-0.521362,1.909424,0.811523,46.386715,-16.784668,-40.527340
95,-0.562622,2.029053,1.005737,67.260742,-11.291503,-45.227047
105,-0.600464,2.277954,1.180298,90.698235,-3.417969,-50.537106
116,-0.619019,2.739380,1.286621,112.853996,5.676269,-62.683102
127,-0.478638,3.741455,1.183350,129.638672,13.671874,-87.463371
137,-0.322632,3.882446,1.063599,137.756348,18.676758,-126.037590
148,-0.129639,3.596924,0.970581,135.803223,19.714355,-174.072250
158,0.069336,2.972412,0.956177,127.136223,17.456055,-222.167953
169,0.245605,2.242554,1.011230,111.022942,11.657714,-287.292480
179,0.388428,1.577393,1.107910,106.506340,11.657714,-301.330566
190,0.492920,1.006592,1.233765,103.088371,14.709472,-305.847168
200,0.551270,0.498901,1.335327,99.304192,20.874022,-302.429199
210,0.563110,0.039917,1.362305,95.275871,29.113768,-291.809082
221,0.489746,-0.668579,1.201538,92.956535,37.841797,-274.841309
232,0.423584,-0.869873,1.040161,92.590324,45.715328,-252.380356
242,0.341431,-0.871338,0.790161,91.552727,51.696774,-226.074203
252,0.266113,-0.726074,0.508545,88.745110,53.955074,-200.256332
263,0.201294,-0.598022,0.294189,77.697754,44.677731,-163.757309
274,0.137573,-0.577148,0.184570,69.091797,36.437988,-150.573730
284,0.069580,-0.615845,0.168091,59.448238,28.747557,-136.962891
294,0.000977,-0.607544,0.214966,50.476070,23.010252,-122.802727
305,-0.118896,-0.383667,0.344360,43.823238,19.897461,-110.351555
312,-0.170044,-0.342651,0.354248,0.000000,0.000000,0.000000
315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
325,-0.217529,-0.400757,0.316650,37.597656,19.714355,-93.444817
336,-0.265625,-0.487793,0.244019,35.034180,20.141600,-85.021965
346,-0.312866,-0.531006,0.151245,30.639647,19.470215,-74.279785
357,-0.359741,-0.508545,0.058960,18.981934,13.000487,-48.339840
367,-0.405518,-0.434814,-0.000366,13.610839,7.812500,-35.888672
371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
377,0.000000,0.000000,0.000000,8.789063,2.624511,-25.024412
387,-0.484253,-0.208618,0.027344,5.187988,-1.525879,-16.296387
398,-0.515625,-0.097412,0.066650,3.601074,-4.455566,-9.521484
409,-0.574707,0.038330,0.109375,4.516602,-6.469726,-4.089355
419,-0.604980,0.072144,0.137451,6.958007,-7.995605,0.671387
429,-0.631348,0.104858,0.152954,9.338379,-8.850098,5.187988
440,-0.652466,0.153931,0.127075,9.521484,-9.277344,9.582520
451,-0.667847,0.214966,0.078369,3.723144,-12.695312,16.418457
461,-0.678955,0.261475,0.049194,0.976562,-16.235352,18.615723
471,-0.687012,0.281494,0.053833,-0.366211,-20.263670,20.874022
482,-0.692017,0.297485,0.105591,-0.549316,-23.620604,23.559568
493,-0.685059,0.413452,0.259644,-0.366211,-25.268553,26.245115
503,-0.668579,0.510986,0.231201,0.000000,-24.963377,28.381346
514,-0.635376,0.608032,0.129639,1.037598,-24.475096,29.235838
524,-0.575806,0.689697,0.033447,2.807617,-25.512693,28.686522
534,-0.492798,0.733154,-0.049316,5.004883,-28.442381,26.916502
546,-0.399048,0.726318,-0.191895,12.023925,-36.926270,23.193357
556,-0.302368,0.691650,-0.412964,19.653320,-44.433590,23.254393
566,-0.208130,0.646606,-0.646240,30.822752,-55.358883,25.024412
577,-0.121216,0.605225,-0.836548,44.555660,-68.481445,28.381346
588,0.033081,0.619263,-1.239014,59.570309,-82.946770,32.897949
598,0.107544,0.676636,-1.515991,74.768066,-99.853508,37.658691
609,0.191895,0.739502,-1.720947,89.172356,-121.520988,41.809078
619,0.287720,0.774658,-1.781494,102.844231,-148.254395,45.043941
629,0.385132,0.766479,-1.656982,129.150391,-208.923325,51.574703
641,0.470947,0.702271,-1.359741,140.136719,-236.328110,56.945797
651,0.537231,0.557251,-0.979248,148.132324,-258.361816,65.734863
661,0.587524,0.315063,-0.623657,152.832031,-274.902344,80.017090
671,0.698730,-0.196167,-0.078857,153.442383,-287.658691,101.562492
682,0.772461,-0.186523,0.200928,148.132324,-297.973633,129.943848
693,0.837769,0.180054,0.532104,135.803223,-305.664062,160.888657
703,0.852173,0.830322,0.959229,118.286125,-309.875488,186.462387
714,0.773560,1.591187,1.526367,83.557121,-299.133301,194.763168
724,0.595581,2.289429,2.127319,71.350098,-277.893066,173.767075
735,0.362183,2.744507,2.497192,62.988277,-248.107895,140.319824
745,0.134399,2.839355,2.512085,56.396481,-217.834457,102.661125
756,-0.165283,2.186890,2.130981,49.865719,-193.054184,69.213867
766,-0.250000,1.757813,2.012695,43.823238,-174.438461,45.227047
777,-0.316406,1.423096,1.992798,38.879395,-159.484863,31.494139
788,-0.376099,1.230225,2.020752,35.156250,-145.202637,25.756834
798,-0.428589,1.194336,2.022339,30.456541,-112.304680,24.230955
808,-0.468262,1.274292,1.954468,28.747557,-94.787590,21.301268
819,-0.494141,1.356201,1.817627,26.916502,-78.674316,14.892577
830,-0.505615,1.343872,1.656982,24.780272,-65.002441,7.080078
840,-0.491943,1.150146,1.448975,22.094725,-53.405758,0.305176
851,-0.472900,1.063843,1.355591,19.104004,-42.602535,-4.638672
861,-0.448730,0.991577,1.229614,16.296387,-32.226562,-8.056641
872,-0.421997,0.927246,1.133301,14.160155,-23.376463,-10.375976
882,-0.394165,0.864624,1.094238,12.817382,-15.869140,-11.962890
893,-0.365479,0.797974,1.046387,11.230468,-0.549316,-12.390136
903,-0.334595,0.730103,0.952271,10.437011,6.347656,-10.925292
913,-0.303345,0.680054,0.838135,9.521484,11.474608,-8.300781
925,-0.274170,0.666016,0.737549,8.544922,14.892577,-5.310058
935,-0.220947,0.710449,0.542847,7.385253,17.395020,-2.746582
941,-0.193848,0.755005,0.382324,0.000000,0.000000,0.000000
944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
954,-0.168579,0.800537,0.237549,4.699707,17.211914,-0.427246
966,-0.145874,0.807495,0.181519,3.051758,12.695312,-1.220703
