timestamp,ax,ay,az,gx,gy,gz
0,-0.004028,0.284790,0.927002,5.554199,3.051758,4.028320
10,-0.005005,0.326782,0.935791,5.554199,3.356933,4.272461
21,-0.003052,0.368286,0.947144,4.882812,3.784179,3.540039
32,-0.000244,0.395874,0.940918,3.723144,4.089355,2.136230
42,0.000366,0.374268,0.925903,2.563476,3.906250,0.427246
52,-0.001343,0.334229,0.928345,1.708984,3.662109,-0.793457
63,-0.005005,0.295532,0.923340,0.976562,3.417969,-1.037598
74,-0.012085,0.275024,0.919434,-0.183105,3.112793,-0.183105
84,-0.022949,0.274414,0.925293,-3.540039,2.319336,3.906250
95,-0.042480,0.275635,0.924438,-5.004883,2.441406,6.774902
105,-0.077026,0.271729,0.884033,-6.408691,2.380371,10.498046
116,-0.123535,0.263306,0.807739,-7.324218,1.098633,15.258788
126,-0.171021,0.220703,0.754517,-7.324218,-1.525879,21.789549
137,-0.240112,-0.037720,0.841309,-4.760742,-4.150391,32.043457
148,-0.251343,-0.142090,0.907227,2.685547,-5.310058,48.034664
158,-0.254883,-0.084839,0.921387,17.761230,-4.943848,70.312500
169,-0.270996,0.250244,0.874268,40.649410,-4.333496,96.679680
179,-0.310669,0.901611,0.799316,91.125481,-9.094238,137.756348
189,-0.359863,1.787354,0.757324,107.055656,-16.784668,137.390137
193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
199,0.000000,0.000000,0.000000,110.717766,-26.855467,116.027824
210,-0.369507,3.651245,1.307983,101.318352,-34.484863,72.082520
221,-0.291870,3.999878,2.001709,86.059563,-33.081055,7.263183
231,0.030029,3.999878,3.483887,76.782227,-18.310547,-72.265625
242,0.271362,3.562134,3.885742,79.406738,9.094238,-153.381348
252,0.534546,2.752075,3.999023,88.806145,44.494625,-219.543442
263,0.784302,1.903809,3.820557,94.970695,82.946770,-261.840820
273,0.992798,1.271729,3.343018,82.031242,151.245117,-294.799805
284,1.154419,0.853760,2.734131,70.434570,172.241196,-300.720215
294,1.281738,0.534546,2.221558,60.607906,184.753403,-303.710937
305,1.377563,0.229614,1.874756,52.307125,192.932114,-303.161621
316,1.437256,-0.070435,1.636108,44.250484,200.134262,-298.156738
326,1.435791,-0.569946,1.177002,36.132812,207.214340,-288.391113
336,1.380371,-0.729858,0.887939,28.259275,213.256821,-274.414062
347,1.301636,-0.816650,0.592285,20.996092,216.552719,-257.385254
358,1.205322,-0.830566,0.314575,14.343261,216.125473,-238.708481
368,1.095581,-0.796997,0.047607,4.333496,204.406723,-202.087387
379,0.984863,-0.749878,-0.201782,1.586914,193.176254,-185.974106
390,0.874023,-0.710327,-0.411865,1.037598,178.588852,-171.508774
400,0.761597,-0.677124,-0.572876,1.037598,161.437973,-158.508301
410,0.551025,-0.618408,-0.776978,-0.122070,142.578125,-146.850586
418,0.460815,-0.605957,-0.815796,0.000000,0.000000,0.000000
420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431,0.380249,-0.625366,-0.795654,-6.958007,102.050774,-126.831047
442,0.312622,-0.672607,-0.745483,-11.779784,82.641594,-117.187492
452,0.258911,-0.722778,-0.704834,-17.150879,65.246582,-106.628410
463,0.212646,-0.759888,-0.682861,-25.268553,35.400391,-81.298820
473,0.175903,-0.774048,-0.671021,-26.123045,21.606443,-66.955566
484,0.151611,-0.771606,-0.665527,-24.719236,8.117676,-51.879879
494,0.138428,-0.767944,-0.672852,-21.911619,-5.432128,-36.254883
505,0.151733,-0.760132,-0.743408,-17.944336,-19.592285,-19.653320
512,0.177979,-0.736694,-0.798462,0.000000,0.000000,0.000000
515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.213501,-0.663574,-0.891846,-1.770019,-52.062984,17.578125
536,0.260620,-0.503296,-1.044067,13.793944,-71.777344,38.146973
547,0.313965,-0.228760,-1.212158,34.362793,-95.703117,58.532711
557,0.377319,0.171387,-1.316528,69.702148,-157.775879,89.599602
567,0.458862,0.661987,-1.342041,75.256348,-192.382797,94.116203
579,0.556885,1.147339,-1.348267,71.655273,-227.783188,88.867180
589,0.663574,1.534302,-1.328979,60.180660,-265.014648,75.073242
599,0.863037,1.934692,-0.659424,44.250484,-301.940918,55.664059
610,0.922241,1.990356,-0.059937,29.479979,-332.519501,33.447266
621,0.953247,1.926880,0.469971,22.949217,-352.050751,10.070800
631,0.961914,1.692505,0.847534,30.029295,-361.206024,-12.329101
641,0.956665,1.336304,1.128174,76.660156,-366.577118,-38.818359
652,0.945435,0.987061,1.438965,96.435539,-368.041962,-38.574219
663,0.911865,0.761230,1.849121,100.585930,-366.516083,-32.470703
673,0.834595,0.708618,2.330811,90.393059,-358.764618,-26.184080
684,0.703857,0.781128,2.848022,75.378418,-342.834442,-24.047850
694,0.307251,0.941162,3.806763,63.903805,-316.955566,-27.526854
705,0.092651,0.883545,3.999878,58.898922,-281.433105,-35.705566
715,-0.091187,0.685669,3.979736,57.373043,-239.929184,-45.837399
726,-0.227905,0.395142,3.754272,53.771969,-198.791489,-54.443356
737,-0.323730,0.103516,3.519409,30.578611,-133.300781,-57.189938
747,-0.395996,-0.121582,3.374390,15.258788,-106.201164,-51.391598
757,-0.450439,-0.256226,3.287354,2.990722,-78.613281,-42.968746
769,-0.480347,-0.303833,3.163940,-4.394531,-50.109859,-33.813477
779,-0.458740,-0.239258,2.626343,-8.239746,-22.827147,-25.512693
789,-0.419800,-0.198120,2.286865,-11.413573,0.549316,-18.920898
801,-0.370361,-0.174316,1.980713,-15.563964,18.615723,-13.854980
811,-0.315430,-0.164062,1.739990,-21.057127,31.799314,-9.765625
821,-0.256836,-0.155151,1.560913,-32.592773,48.767086,-2.136230
831,-0.195435,-0.142578,1.420288,-37.292480,54.809566,1.586914
843,-0.133301,-0.137573,1.308594,-40.344234,59.936520,5.310058
853,-0.074097,-0.148560,1.212769,-40.466305,64.392090,9.582520
863,-0.021729,-0.171265,1.119873,-36.926270,67.993164,14.770507
874,0.067871,-0.212769,0.948853,-30.700682,70.556641,21.057127
885,0.110107,-0.208740,0.880859,-23.925779,72.082520,28.198240
895,0.150513,-0.183472,0.815674,-17.944336,72.753906,35.888672
905,0.183960,-0.150513,0.750488,-13.183593,72.570801,43.579098
