timestamp,ax,ay,az,gx,gy,gz
0,-0.521729,0.247314,0.813110,2.685547,-0.976562,-2.746582
10,-0.521973,0.230103,0.814575,2.441406,-0.671387,-3.417969
21,-0.522095,0.207642,0.811523,2.441406,-0.427246,-3.784179
31,-0.521362,0.188477,0.801392,2.807617,0.122070,-2.990722
41,-0.520752,0.183105,0.792114,2.990722,0.000000,-2.075195
52,-0.522095,0.194702,0.791138,3.173828,-0.183105,-1.220703
62,-0.524536,0.218628,0.795288,3.051758,-0.366211,-0.854492
72,-0.527100,0.271973,0.796143,2.685547,-0.427246,-1.098633
83,-0.526855,0.276978,0.787964,2.197266,-0.427246,-1.953125
93,-0.526489,0.258789,0.782959,1.953125,-0.549316,-3.112793
103,-0.527100,0.227905,0.789673,1.770019,-0.915527,-4.028320
114,-0.528198,0.203735,0.803955,2.075195,-1.403808,-3.540039
124,-0.528442,0.199707,0.815552,2.319336,-1.098633,-2.685547
134,-0.529541,0.213623,0.819336,2.441406,-0.671387,-2.075195
145,-0.531616,0.231812,0.813843,2.380371,-0.305176,-1.892090
155,-0.534912,0.248413,0.788086,2.258301,-0.183105,-2.014160
165,-0.537109,0.250000,0.786743,2.136230,-0.305176,-2.197266
176,-0.540649,0.254272,0.796997,2.136230,-0.610352,-2.319336
186,-0.544312,0.263428,0.808716,2.319336,-0.732422,-2.502441
196,-0.546753,0.272949,0.814209,2.746582,-0.122070,-3.295898
207,-0.549316,0.276245,0.812988,2.746582,0.305176,-3.967285
217,-0.552979,0.272461,0.808228,2.868652,0.488281,-4.455566
227,-0.556885,0.265381,0.807861,3.234863,0.488281,-4.882812
238,-0.566406,0.263184,0.851562,3.723144,0.610352,-5.126953
248,-0.571655,0.272705,0.876221,3.967285,1.220703,-5.432128
258,-0.576782,0.278931,0.881348,3.784179,2.563476,-5.981445
269,-0.582520,0.275513,0.869995,3.295898,4.089355,-6.835937
279,-0.589355,0.265747,0.858521,1.464844,6.286621,-8.728027
289,-0.596680,0.255127,0.856812,0.732422,7.019042,-9.399414
292,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
299,0.000000,0.000000,0.000000,0.427246,7.873535,-9.887695
309,-0.606812,0.252441,0.879150,0.305176,9.094238,-10.437011
319,-0.607910,0.261475,0.894287,0.000000,10.498046,-11.352538
329,-0.601929,0.257568,0.901001,-0.366211,12.145995,-12.634276
337,-0.597290,0.225098,0.885742,0.000000,0.000000,0.000000
339,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
349,-0.593018,0.180664,0.864014,-1.464844,15.502929,-15.014647
360,-0.589722,0.140991,0.847168,-2.075195,16.662598,-15.075683
370,-0.587036,0.118042,0.840210,-2.685547,17.395020,-14.160155
380,-0.584839,0.114136,0.835693,-4.089355,18.798828,-11.047362
391,-0.582642,0.124512,0.821899,-4.516602,19.653320,-9.582520
401,-0.581055,0.139282,0.797607,-4.394531,20.202635,-8.483887
411,-0.579834,0.148804,0.770752,-4.028320,20.263670,-7.629394
422,-0.573120,0.141968,0.737915,-3.540039,19.958496,-6.835937
432,-0.570068,0.129883,0.735718,-2.990722,19.409180,-5.920410
443,-0.567993,0.120850,0.743530,-2.441406,18.737793,-4.699707
453,-0.566040,0.125366,0.755249,-1.953125,18.249512,-3.173828
464,-0.563354,0.144897,0.756958,-1.708984,18.249512,-0.427246
474,-0.560303,0.170654,0.743652,-2.136230,18.188477,0.244141
484,-0.557007,0.191162,0.722656,-2.929687,17.700195,0.427246
495,-0.553101,0.198975,0.704346,-3.784179,16.784668,0.183105
505,-0.548340,0.173950,0.695679,-4.333496,15.624999,0.000000
516,-0.548218,0.152588,0.701050,-4.699707,14.526366,0.122070
526,-0.548584,0.142944,0.707886,-4.699707,13.549804,0.915527
536,-0.548828,0.152344,0.706299,-4.455566,12.817382,2.197266
546,-0.550415,0.170532,0.694214,-3.173828,11.779784,4.333496
557,-0.551636,0.192627,0.670166,-2.319336,10.681151,4.699707
567,-0.551270,0.217529,0.643066,-2.197266,8.850098,4.455566
577,-0.554199,0.229736,0.641479,-2.868652,6.652832,3.784179
588,-0.563721,0.194336,0.711670,-3.784179,4.943848,3.295898
598,-0.566284,0.179932,0.735718,-4.394531,4.211426,3.356933
608,-0.568970,0.184204,0.744263,-4.516602,4.089355,3.906250
619,-0.571167,0.197632,0.740723,-4.028320,4.211426,4.577637
629,-0.572998,0.207153,0.726196,-2.685547,4.333496,5.249023
639,-0.575317,0.214478,0.706543,-2.014160,3.845215,5.432128
650,-0.578613,0.228149,0.695679,-1.586914,2.990722,5.432128
660,-0.582153,0.248535,0.697632,-1.708984,2.136230,5.004883
670,-0.585205,0.264404,0.703125,-2.380371,1.464844,4.150391
681,-0.592163,0.265137,0.700195,-3.173828,0.854492,3.112793
691,-0.595337,0.255981,0.703613,-3.540039,0.183105,2.075195
701,-0.597656,0.236938,0.719727,-3.479004,-0.610352,1.098633
712,-0.599731,0.208374,0.738037,-3.173828,-1.098633,0.427246
722,-0.602661,0.179199,0.747070,-2.014160,-0.915527,0.915527
732,-0.606445,0.162720,0.745972,-1.281738,-0.671387,2.075195
743,-0.609619,0.167603,0.741943,-0.732422,-0.610352,3.295898
753,-0.612793,0.193970,0.737793,-0.610352,-0.671387,4.150391
763,-0.617920,0.260498,0.732178,-0.793457,-0.854492,4.089355
774,-0.619141,0.263306,0.742676,-1.159668,-1.159668,3.112793
784,-0.619751,0.240356,0.761475,-1.525879,-1.281738,1.770019
794,-0.620239,0.206909,0.774292,-1.770019,-1.098633,0.854492
805,-0.620361,0.181274,0.770264,-1.403808,0.427246,1.342773
815,-0.620728,0.173706,0.752686,-0.671387,0.915527,2.319336
825,-0.621704,0.184814,0.734497,0.061035,0.976562,3.173828
836,-0.622925,0.206909,0.725952,0.427246,0.671387,3.479004
846,-0.624023,0.247070,0.730225,0.244141,0.427246,3.234863
856,-0.623291,0.249878,0.733398,-0.305176,0.244141,2.441406
866,-0.622559,0.236328,0.738892,-0.915527,0.061035,1.342773
877,-0.621338,0.210205,0.748413,-1.403808,-0.061035,0.366211
887,-0.619873,0.179199,0.760010,-1.647949,0.244141,0.183105
897,-0.618530,0.157349,0.766724,-1.525879,0.732422,1.281738
908,-0.616699,0.160034,0.763184,-1.220703,1.220703,2.624511
918,-0.615723,0.192505,0.753052,-0.854492,1.647949,3.356933
928,-0.612427,0.268799,0.733887,-0.732422,1.770019,2.929687
939,-0.609741,0.262939,0.724854,-1.098633,1.770019,1.586914
949,-0.607910,0.227783,0.713867,-1.831055,1.647949,-0.061035
959,-0.606812,0.184204,0.707031,-2.441406,1.281738,-1.098633
969,-0.605835,0.153687,0.712158,-2.258301,0.183105,0.000000
980,-0.604858,0.147949,0.726318,-1.647949,-0.061035,1.342773
990,-0.603760,0.164795,0.737427,-1.159668,0.061035,2.441406
1000,-0.601929,0.192627,0.735107,-1.037598,0.305176,2.929687
