timestamp,ax,ay,az,gx,gy,gz
0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,-0.545044,0.264404,0.811157,4.943848,-4.150391,7.019042
28,-0.543579,0.320190,0.827393,4.333496,-3.601074,6.896972
38,-0.541748,0.337769,0.842896,3.601074,-3.051758,6.225585
50,-0.539551,0.344482,0.865601,3.173828,-2.502441,5.126953
60,-0.536743,0.340942,0.882080,2.868652,-1.586914,3.723144
70,-0.533691,0.329468,0.883667,1.770019,0.976562,1.159668
82,-0.529785,0.316162,0.879028,1.037598,2.014160,0.305176
92,-0.524292,0.308716,0.881958,0.427246,2.929687,-0.244141
102,-0.518311,0.308716,0.893311,-0.061035,3.967285,-0.793457
114,-0.510620,0.314209,0.892212,-0.610352,5.371093,-1.342773
124,-0.509155,0.317017,0.866943,-1.342773,6.835937,-1.953125
134,-0.508057,0.323364,0.835815,-2.319336,7.995605,-2.563476
146,-0.507080,0.331909,0.806641,-3.540039,8.605957,-3.295898
156,-0.505737,0.334961,0.785767,-5.798339,8.544922,-5.126953
166,-0.505981,0.326782,0.777832,-6.408691,8.300781,-5.920410
177,-0.508057,0.310669,0.778564,-6.591796,8.239746,-6.286621
188,-0.509644,0.295166,0.780518,-6.469726,8.361816,-6.103515
198,-0.510498,0.287109,0.779663,-6.408691,8.544922,-5.676269
209,-0.515137,0.313110,0.762573,-6.530761,8.728027,-5.249023
220,-0.516235,0.335083,0.749634,-6.835937,8.850098,-5.187988
230,-0.516602,0.340332,0.741821,-7.019042,8.789063,-5.737304
241,-0.516235,0.322388,0.743408,-7.202148,8.422852,-6.713867
252,-0.514648,0.286865,0.747070,-8.666992,8.056641,-7.751464
262,-0.513550,0.240601,0.740601,-9.643555,8.056641,-6.958007
272,-0.513428,0.197266,0.720703,-10.131835,7.812500,-4.943848
283,-0.514160,0.177856,0.695435,-9.704590,7.080078,-1.953125
294,-0.524414,0.250000,0.680420,-8.239746,5.859375,1.220703
304,-0.532715,0.327271,0.694214,-6.408691,4.577637,3.662109
315,-0.539795,0.399780,0.703491,-5.310058,3.662109,4.516602
325,-0.545410,0.442139,0.698364,-5.432128,3.051758,3.479004
336,-0.549194,0.442871,0.693359,-6.591796,2.319336,1.098633
346,-0.551880,0.407959,0.714233,-8.728027,-0.122070,-4.089355
357,-0.553833,0.352539,0.769775,-8.728027,-0.732422,-5.249023
367,-0.554687,0.291138,0.838135,-8.361816,0.122070,-5.187988
378,-0.553345,0.233032,0.877319,-8.117676,2.319336,-3.906250
389,-0.550659,0.155396,0.786377,-8.239746,4.760742,-1.586914
399,-0.552856,0.176636,0.701294,-8.483887,5.981445,1.831055
410,-0.555664,0.257324,0.649658,-8.361816,5.371093,5.371093
421,-0.558472,0.368286,0.651855,-7.324218,3.356933,7.690429
431,-0.562622,0.457275,0.700073,-3.356933,-0.671387,5.126953
441,-0.568481,0.486938,0.774536,-2.380371,-0.793457,1.281738
445,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
452,0.000000,0.000000,0.000000,-3.295898,0.854492,-2.441406
462,-0.566650,0.395996,0.837769,-5.371093,3.295898,-5.004883
472,-0.561401,0.318848,0.770996,-6.896972,4.699707,-5.981445
484,-0.564453,0.196289,0.627808,-6.896972,4.028320,-5.187988
494,-0.570923,0.193848,0.634644,-5.249023,1.708984,-2.929687
504,-0.578491,0.234863,0.691650,-2.563476,-0.915527,-0.244141
515,-0.585083,0.300293,0.752319,0.000000,-2.380371,1.770019
525,-0.588013,0.357178,0.773926,1.586914,-2.197266,2.075195
536,-0.587158,0.376831,0.756348,1.586914,-0.549316,-1.647949
546,-0.585205,0.356689,0.735352,0.915527,-1.037598,-3.967285
557,-0.585327,0.314575,0.742187,0.305176,-1.831055,-5.493164
568,-0.586426,0.270996,0.774414,0.122070,-2.014160,-6.164550
578,-0.584595,0.190063,0.812378,0.854492,-1.403808,-6.042480
589,-0.584229,0.152710,0.803101,2.258301,-0.427246,-5.004883
599,-0.585327,0.146606,0.792114,3.784179,0.244141,-2.929687
610,-0.587524,0.196777,0.790039,5.126953,0.427246,-0.122070
621,-0.590210,0.297363,0.798462,6.530761,0.488281,2.502441
631,-0.592529,0.407104,0.808838,6.042480,0.915527,0.061035
642,-0.593628,0.477173,0.812866,4.882812,1.403808,-4.516602
653,-0.593628,0.484741,0.811035,3.234863,1.770019,-9.826660
663,-0.585693,0.358032,0.808960,1.770019,2.136230,-14.465331
670,-0.580933,0.274536,0.811401,0.000000,0.000000,0.000000
673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
684,-0.577271,0.208862,0.811768,0.671387,3.173828,-18.493652
695,-0.575439,0.172852,0.803711,1.342773,3.906250,-17.883301
705,-0.575684,0.170044,0.782104,2.502441,4.760742,-16.174316
715,-0.577271,0.197632,0.747192,3.967285,5.554199,-13.000487
726,-0.578979,0.238770,0.710327,3.967285,4.882812,-12.878417
730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
736,0.000000,0.000000,0.000000,3.723144,3.540039,-13.793944
746,-0.583496,0.271606,0.710327,2.990722,2.380371,-15.136718
757,-0.584595,0.244751,0.749878,1.892090,2.197266,-16.235352
768,-0.581543,0.148071,0.778320,0.549316,2.990722,-16.479492
778,-0.580688,0.108765,0.755493,-0.244141,4.028320,-15.624999
789,-0.579468,0.086060,0.732422,0.122070,4.577637,-13.732909
800,-0.577271,0.082031,0.730957,1.342773,4.333496,-11.169433
810,-0.575684,0.096924,0.758423,3.479004,3.417969,-5.432128
821,-0.574097,0.132080,0.796631,3.417969,4.089355,-3.173828
832,-0.571167,0.186157,0.817993,2.685547,5.554199,-1.953125
842,-0.567383,0.244263,0.808472,1.586914,7.263183,-2.075195
853,-0.556641,0.291016,0.712036,0.427246,8.483887,-3.295898
860,-0.552124,0.264038,0.656616,0.000000,0.000000,0.000000
863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
873,-0.549561,0.215088,0.619141,-1.159668,8.117676,-6.225585
884,-0.548218,0.163330,0.604614,-1.647949,6.652832,-6.530761
895,-0.550659,0.123047,0.612183,-1.892090,4.943848,-5.554199
905,-0.555054,0.107300,0.630371,-1.342773,2.441406,-0.976562
915,-0.558472,0.123657,0.631958,-0.427246,1.953125,1.525879
927,-0.562256,0.164429,0.609375,0.732422,1.220703,3.295898
937,-0.567139,0.212036,0.581299,1.464844,-0.366211,3.784179
947,-0.575684,0.278076,0.587036,1.281738,-2.624511,3.173828
955,-0.578491,0.284668,0.626343,0.000000,0.000000,0.000000
958,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
968,-0.581421,0.270142,0.675537,-2.319336,-6.713867,-0.122070
978,-0.585449,0.233154,0.718994,-4.882812,-7.690429,-1.831055
990,-0.590210,0.184448,0.741211,-6.835937,-7.812500,-2.868652
1000,-0.594360,0.142700,0.742187,-7.751464,-7.080078,-1.831055
