timestamp,ax,ay,az,gx,gy,gz
0,-0.414551,0.332397,-0.118774,-22.766111,-7.690429,2.258301
10,-0.300049,0.223999,-0.206055,-24.291990,-13.488769,5.249023
20,-0.225342,0.195557,-0.284302,-24.291990,-19.531250,9.582520
31,-0.146606,0.167236,-0.412109,-23.132322,-26.428221,14.770507
41,-0.071045,0.130981,-0.584595,-21.179197,-35.278320,20.751951
51,-0.001465,0.085937,-0.768066,-13.671874,-63.049313,35.766602
62,0.064941,0.051514,-0.906128,-8.544922,-82.031242,45.104977
72,0.138428,0.061401,-0.974609,-4.333496,-102.905266,54.809566
82,0.226440,0.129028,-1.014282,-2.197266,-125.244133,63.354488
92,0.434692,0.270264,-1.076172,-1.586914,-149.902344,69.702148
103,0.548096,0.257080,-0.988037,-0.305176,-177.429184,74.279785
113,0.661255,0.189087,-0.747681,5.187988,-206.420883,78.979492
124,0.762329,0.088379,-0.365723,16.479492,-233.520493,85.937492
134,0.830078,0.048584,0.121460,30.273436,-255.432114,96.862785
145,0.843994,0.204468,0.628540,33.874512,-274.963379,127.014153
155,0.794312,0.608154,0.999268,15.869140,-273.681641,134.887695
165,0.680176,1.131714,1.183472,-8.544922,-270.019531,129.516602
176,0.538574,1.494873,1.363281,-29.846189,-264.709473,112.487785
186,0.264893,1.502563,1.959351,-40.710445,-254.150375,91.369621
196,0.154541,1.400635,2.021973,-37.841797,-236.938461,72.204590
207,0.082031,1.313110,1.913452,-25.146482,-218.383774,56.823727
217,0.012451,1.206421,1.903198,-11.291503,-204.040512,44.860836
227,-0.077881,1.073730,2.036377,-6.225585,-179.260239,30.883787
238,-0.178467,0.990479,2.146118,-17.456055,-162.658676,28.137205
248,-0.270630,0.984863,2.119263,-32.165527,-145.690918,25.573729
258,-0.345215,0.998047,1.994751,-44.494625,-131.652832,22.277830
269,-0.433228,0.947144,1.823975,-50.781246,-120.849602,19.226074
275,-0.454224,0.936279,1.838013,0.000000,0.000000,0.000000
278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
288,-0.467041,0.958618,1.846802,-42.663570,-101.196281,16.052246
299,-0.480835,0.992676,1.800293,-30.883787,-89.050285,14.953612
309,-0.493530,1.025024,1.730713,-18.920898,-76.538086,13.305663
319,-0.495605,1.059326,1.673584,-6.042480,-54.016109,8.361816
330,-0.487061,1.095093,1.618530,-5.249023,-43.762203,4.638672
340,-0.473755,1.124390,1.546997,-5.676269,-34.179687,0.000000
350,-0.456299,1.139404,1.463135,-5.310058,-25.817869,-5.249023
361,-0.412964,1.117920,1.402710,-2.807617,-18.615723,-10.375976
371,-0.391357,1.122803,1.463867,2.136230,-11.596679,-14.831542
382,-0.369873,1.176025,1.562500,8.911133,-3.540039,-18.493652
392,-0.339478,1.293579,1.675659,16.845703,6.347656,-22.155760
403,-0.301147,1.465088,1.801758,34.179687,32.104492,-34.057617
413,-0.264038,1.676514,1.955933,41.809078,48.339840,-43.884274
424,-0.218018,1.940430,2.115601,46.081539,67.260742,-57.434078
434,-0.160767,2.256836,2.239014,47.058102,88.378899,-75.927734
444,0.032837,2.965576,2.274780,45.593258,111.022942,-100.830070
454,0.187988,3.223999,2.003784,42.724606,133.850098,-133.483887
465,0.351929,3.251099,1.551025,39.001465,152.587891,-173.583969
475,0.508545,3.016846,1.159424,33.813477,162.170395,-217.346176
485,0.659302,2.592041,1.037720,19.958496,159.057617,-294.372559
495,0.800415,2.064209,1.123535,13.977050,158.996582,-320.495605
506,0.918335,1.513672,1.183716,10.375976,163.391098,-336.852997
516,0.994995,0.978882,1.105713,9.033203,168.945297,-343.872040
526,1.019775,0.471924,0.927979,7.629394,172.485336,-342.163055
536,0.915527,-0.401367,0.489624,4.821777,172.546371,-332.275360
547,0.802490,-0.731201,0.295898,1.770019,169.006332,-314.880371
557,0.670776,-0.967896,0.143433,0.061035,162.231430,-291.503906
567,0.529175,-1.103394,0.026123,0.427246,153.076172,-264.099121
577,0.391235,-1.119019,-0.063354,5.493164,130.249023,-205.749496
588,0.271729,-1.012451,-0.104858,7.385253,117.980949,-180.175766
598,0.174072,-0.829346,-0.097046,7.446289,106.933586,-160.034180
608,0.097656,-0.666626,-0.096191,5.554199,97.412102,-145.202637
618,0.037964,-0.606079,-0.160889,2.563476,88.012688,-133.422852
629,-0.065674,-0.784302,-0.409302,-0.671387,76.843262,-121.704094
640,-0.124268,-0.919189,-0.420532,-3.356933,63.110348,-107.788078
650,-0.185547,-0.994263,-0.291748,-5.249023,48.706051,-90.637199
660,-0.238403,-0.981689,-0.136475,-5.859375,37.170410,-71.228027
671,-0.275879,-0.895630,-0.093262,-2.990722,25.817869,-33.264160
681,-0.299927,-0.768433,-0.186279,-0.366211,20.263670,-17.578125
691,-0.315796,-0.635132,-0.325806,2.014160,11.230468,-4.882812
701,-0.327881,-0.519043,-0.405151,2.990722,-0.488281,5.249023
712,-0.343750,-0.327759,-0.338379,1.525879,-12.878417,13.183593
722,-0.346436,-0.273926,-0.269165,-1.586914,-24.414061,19.104004
732,-0.348022,-0.261597,-0.197144,-4.821777,-34.912109,23.620604
743,-0.347290,-0.270264,-0.116821,-7.385253,-44.494625,27.770994
753,-0.345459,-0.295898,-0.036743,-10.070800,-60.424801,37.475586
763,-0.345581,-0.352539,0.023071,-10.192870,-67.016602,44.128414
774,-0.347290,-0.433838,0.062500,-9.521484,-73.242187,53.100582
784,-0.347168,-0.494141,0.107666,-8.300781,-79.406738,64.392090
794,-0.340088,-0.480347,0.182251,-6.652832,-84.716789,76.599121
804,-0.302612,-0.194824,0.388794,-4.699707,-88.500969,87.280266
815,-0.283691,-0.027710,0.471558,-2.746582,-90.454094,94.177238
825,-0.270508,0.073120,0.519531,-1.281738,-91.003410,96.801750
835,-0.260742,0.086060,0.541748,-1.770019,-91.064445,96.130363
846,-0.252441,-0.007202,0.549927,-10.437011,-92.224113,93.017570
856,-0.246216,-0.216187,0.552368,-16.723633,-93.872063,96.130363
866,-0.237061,-0.491699,0.558472,-22.583006,-96.191399,105.957024
877,-0.216064,-0.729614,0.570557,-28.076170,-99.487297,122.680656
887,-0.119629,-0.858643,0.699585,-33.447266,-103.637688,144.470215
898,-0.060303,-0.737793,0.832397,-37.536621,-107.604973,169.006332
909,-0.012817,-0.450195,1.006714,-38.269043,-110.412590,193.969711
919,0.004272,0.024658,1.241943,-34.667969,-111.206047,216.064438
929,-0.018555,0.627930,1.535278,-21.728514,-100.524895,234.497055
940,-0.081055,1.233032,1.803223,-17.761230,-86.242668,225.463852
942,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
949,0.000000,0.000000,0.000000,-17.578125,-67.810059,204.895004
959,-0.269409,2.034546,1.890503,-21.789549,-49.499508,176.269516
970,-0.358765,2.094971,1.695313,-30.334471,-35.461426,144.897461
980,-0.471313,1.542480,1.240112,-41.564938,-27.832029,117.431633
990,-0.496582,1.262329,1.121948,-52.429195,-25.695799,98.693840
1000,-0.510376,1.171997,1.084229,-59.997555,-26.672361,88.073723
