timestamp,ax,ay,az,gx,gy,gz
0,-0.329712,-0.012451,0.852661,5.432128,-13.610839,24.597166
11,-0.313965,0.114014,0.945435,9.155273,-15.075683,25.695799
21,-0.299316,0.228149,1.051270,11.535644,-14.221190,24.230955
31,-0.288574,0.302979,1.144897,10.986327,-11.169433,21.423338
41,-0.281494,0.368896,1.213379,7.629394,-6.408691,18.066406
51,-0.286499,0.370728,1.166138,2.685547,-0.915527,14.465331
61,-0.295288,0.341675,1.082275,-2.014160,3.784179,10.742187
72,-0.304077,0.286133,0.995117,-4.516602,6.530761,7.324218
82,-0.309570,0.225952,0.942383,-2.990722,5.737304,3.540039
92,-0.311157,0.185791,0.944580,-1.403808,4.211426,3.479004
102,-0.311279,0.177490,0.984375,-0.366211,3.784179,3.723144
113,-0.311035,0.192139,1.028320,-0.793457,4.882812,3.723144
123,-0.312256,0.210205,1.053101,-2.380371,7.080078,3.112793
133,-0.320923,0.205078,0.998657,-3.906250,9.826660,2.136230
143,-0.328491,0.197510,0.917114,-4.882812,12.145995,1.159668
153,-0.338501,0.194458,0.814331,-5.798339,13.366698,0.366211
163,-0.348145,0.192261,0.710083,-7.568359,12.817382,-0.427246
173,-0.356567,0.178711,0.620605,-10.437011,5.554199,-2.319336
184,-0.361694,0.146240,0.569580,-10.314940,-0.610352,-2.807617
194,-0.360474,0.111084,0.570557,-9.704590,-6.958007,-2.380371
204,-0.355103,0.095337,0.605469,-9.277344,-12.451171,-1.220703
215,-0.338745,0.110474,0.660034,-9.826660,-16.906738,-0.061035
225,-0.330688,0.106079,0.645020,-11.718749,-20.935057,0.793457
234,-0.322388,0.084595,0.610840,-15.624999,-25.329588,1.708984
245,-0.312866,0.049072,0.578247,-20.324705,-30.822752,2.868652
255,-0.305908,-0.010986,0.561890,-21.728514,-46.874996,6.469726
265,-0.300415,-0.110840,0.611816,-16.479492,-57.373043,10.131835
276,-0.281372,-0.202148,0.791626,-7.812500,-66.711426,16.235352
286,-0.245483,-0.204590,1.109985,2.319336,-70.434570,23.681639
296,-0.187744,0.121216,1.821167,10.070800,-65.246582,29.724119
306,-0.173340,0.360718,2.043213,11.596679,-50.964352,31.738279
317,-0.164673,0.571167,2.127808,5.737304,-29.785154,28.076170
326,-0.166260,0.699097,2.061279,-4.760742,-4.760742,18.676758
336,-0.183228,0.677002,1.823608,-23.620604,42.297359,-10.925292
