timestamp,ax,ay,az,gx,gy,gz
0,-0.349609,0.074219,0.304443,-0.122070,54.199215,-33.020020
10,-0.355835,0.244019,0.341431,1.525879,42.907711,-32.409668
21,-0.354736,0.325806,0.396240,0.366211,33.630371,-34.851074
31,-0.353882,0.306885,0.434814,-2.136230,26.123045,-37.841797
41,-0.366577,0.110229,0.354248,-6.530761,19.287109,-39.245605
51,-0.378662,0.008423,0.235718,-12.939452,11.596679,-38.391113
61,-0.383423,-0.078857,0.109375,-19.836426,1.281738,-35.522461
71,-0.383423,-0.159424,0.023437,-24.719236,-12.329101,-31.249998
82,-0.381226,-0.242554,0.009155,-23.376463,-46.936031,-19.775391
92,-0.369263,-0.322388,0.094727,-19.226074,-64.758301,-12.207030
102,-0.344604,-0.378906,0.298462,-14.038085,-79.162598,-3.784179
113,-0.272949,-0.442993,0.817261,-8.972168,-87.646477,4.943848
123,-0.248169,-0.515015,0.966675,-5.493164,-90.026848,13.671874
133,-0.237427,-0.637207,1.044312,-5.065917,-88.684074,23.559568
143,-0.231567,-0.753540,1.138794,-5.615234,-86.486809,36.071777
153,-0.223267,-0.779541,1.318481,10.803222,-80.505363,69.396973
164,-0.206909,-0.634277,1.596558,29.418943,-71.960449,85.998528
174,-0.183105,-0.258423,1.929688,45.715328,-55.603024,96.557610
184,-0.161499,0.294556,2.203125,51.635738,-30.822752,95.825188
195,-0.173096,1.220215,2.054688,45.288082,-1.342773,81.726067
205,-0.210815,1.278198,1.633423,28.808592,25.695799,57.189938
215,-0.252075,1.017090,1.158447,7.263183,43.701168,29.479979
225,-0.280762,0.585815,0.760864,-12.939452,50.170895,7.080078
235,-0.298828,0.206421,0.483032,-27.832029,35.888672,-5.065917
245,-0.308838,0.026367,0.332153,-21.484373,21.240232,0.549316
256,-0.305176,0.043457,0.331909,-10.253905,6.286621,6.713867
266,-0.284912,0.162476,0.474487,0.305176,-5.065917,10.253905
276,-0.256104,0.283447,0.676147,6.408691,-10.559081,10.742187
287,-0.231689,0.372559,0.804443,8.117676,-11.047362,9.643555
297,-0.245972,0.398315,0.679077,6.835937,-10.131835,8.422852
307,-0.262939,0.471313,0.540649,4.211426,-11.901855,7.263183
317,-0.270874,0.574341,0.495117,1.281738,-17.944336,5.004883
327,-0.268311,0.638428,0.588257,-5.187988,-35.034180,-7.202148
337,-0.259033,0.606079,0.777344,-7.812500,-39.550781,-15.136718
348,-0.250000,0.482056,0.974854,-9.094238,-39.367676,-21.179197
358,-0.242310,0.327637,1.114258,-8.728027,-35.583496,-24.169920
368,-0.234375,0.133423,1.134521,-7.080078,-30.456541,-24.475096
379,-0.233765,0.095093,1.095581,-5.432128,-26.184080,-23.437498
389,-0.228149,0.068726,1.104004,-4.455566,-23.620604,-22.094725
399,-0.218506,0.037476,1.155762,-4.882812,-21.667479,-20.690916
409,-0.210815,-0.004517,1.206665,-11.291503,-14.038085,-16.845703
419,-0.211914,-0.053711,1.223145,-14.282226,-8.544922,-13.977050
429,-0.219482,-0.098145,1.205322,-15.747069,-3.234863,-10.375976
440,-0.227417,-0.124146,1.157471,-15.991210,1.159668,-6.347656
450,-0.242432,-0.122314,0.968384,-15.502929,3.845215,-2.136230
460,-0.248657,-0.099365,0.877686,-14.038085,4.211426,1.953125
471,-0.252197,-0.068604,0.829590,-12.207030,2.319336,5.737304
481,-0.254272,-0.032104,0.816040,-10.803222,-0.793457,9.155273
491,-0.255615,0.003662,0.807007,-7.873535,-7.629394,15.014647
501,-0.260986,0.027710,0.758179,-6.530761,-11.718749,18.249512
511,-0.270020,0.045288,0.629639,-5.798339,-18.188477,22.644041
522,-0.282471,0.096436,0.422607,-1.647949,-29.724119,27.954100
532,-0.306152,0.397949,0.158813,8.850098,-48.156734,33.142090
542,-0.288818,0.650635,0.362915,22.888182,-72.143555,37.048340
553,-0.259644,0.938477,0.821289,39.367676,-96.069328,38.269043
563,-0.223022,1.242676,1.420288,54.687496,-113.647453,36.071777
573,-0.181030,1.551147,2.090332,58.288570,-119.873039,21.484373
583,-0.126221,1.873657,2.924561,53.649899,-107.482903,8.178711
593,-0.017090,2.300659,3.750366,50.964352,-76.110840,-11.596679
603,0.192383,2.940186,3.999878,48.217770,-15.563964,-44.006344
613,0.932373,3.999878,3.999878,49.804684,71.777344,-97.900383
623,1.439575,3.999878,3.982666,66.040039,167.297348,-178.283676
634,2.028320,3.709473,3.976074,101.318352,248.352036,-278.503418
644,2.642700,2.600342,3.990967,143.066406,305.175781,-379.272430
654,3.215332,0.962158,3.999878,148.803711,392.883270,-500.671356
665,3.696411,-0.754883,3.999878,98.571770,456.603973,-502.929657
674,3.999146,-2.161255,3.988281,38.879395,533.691406,-469.116180
684,3.999878,-3.063599,3.647827,-2.990722,605.224609,-409.606903
694,3.999878,-3.415894,2.659302,-13.427733,652.831970,-338.561981
