timestamp,ax,ay,az,gx,gy,gz
0,-0.113281,0.156616,1.000732,-6.469726,-11.352538,-15.319823
10,-0.114380,0.154419,0.908325,-5.065917,-10.681151,-15.197753
20,-0.114380,0.189453,0.875000,-2.990722,-11.108397,-15.075683
31,-0.111816,0.222900,0.873535,-1.953125,-12.451171,-15.441894
41,-0.109741,0.236450,0.883911,-2.868652,-13.793944,-16.479492
51,-0.110107,0.236450,0.878174,-4.028320,-14.648437,-17.761230
61,-0.111572,0.243774,0.846313,-1.708984,-16.601562,-20.263670
71,-0.112305,0.277466,0.800903,-0.549316,-19.104004,-21.850584
82,-0.110107,0.335938,0.764771,-2.197266,-22.766111,-24.353025
92,-0.101929,0.385498,0.755005,-5.981445,-27.099607,-27.954100
102,-0.071411,0.368896,0.857666,-8.178711,-31.311033,-32.104492
113,-0.056152,0.338867,0.929199,-7.141113,-34.484863,-35.705566
123,-0.047974,0.339111,0.954102,-4.211426,-36.315918,-38.269043
133,-0.045166,0.403687,0.933105,-2.563476,-37.536621,-39.733887
144,-0.036499,0.525024,0.913574,-8.605957,-43.212887,-45.776363
153,-0.017700,0.646851,0.940796,-15.014647,-47.790524,-52.978512
163,0.004272,0.706909,1.027954,-21.301268,-51.635738,-62.438961
173,0.014404,0.675903,1.138062,-26.550291,-53.527828,-72.204590
184,-0.026489,0.443237,1.222412,-32.226562,-53.527828,-80.078125
194,-0.072144,0.318359,1.165161,-36.560059,-53.039547,-85.083000
204,-0.132080,0.207520,1.094604,-37.658691,-54.016109,-87.585442
215,-0.198853,0.083862,1.102905,-34.301758,-57.739254,-88.073723
225,-0.266968,-0.065186,1.238525,-18.310547,-69.824219,-81.298820
235,-0.334229,-0.204712,1.472656,-8.972168,-74.035645,-72.204590
245,-0.397949,-0.281250,1.758667,-1.831055,-75.378418,-59.753414
255,-0.444336,-0.224243,2.097412,-0.122070,-73.059082,-46.325680
265,-0.378418,0.292725,2.948242,-2.380371,-65.795898,-36.560059
273,-0.268433,0.545776,3.400879,0.000000,0.000000,0.000000
275,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
285,-0.112915,0.701294,3.816528,3.662109,-35.278320,-39.184570
296,0.088745,0.779053,3.999878,17.395020,-12.329101,-49.804684
306,0.351929,0.824463,3.999878,36.010742,20.019531,-63.598629
316,0.697754,0.862061,3.999878,57.006832,140.380859,-97.167961
326,1.133667,0.811890,3.995483,41.564938,230.957016,-116.394035
337,1.608887,0.514893,3.988037,10.253905,327.270477,-132.385254
347,2.026855,-0.042236,3.978271,-25.024412,409.118622,-137.390137
356,2.471924,-1.015991,3.069580,-49.682613,462.524384,-127.502434
366,2.523804,-1.108643,2.285400,-55.969234,488.403290,-105.712883
377,2.522827,-0.952026,1.730103,-42.846676,496.948212,-79.589844
387,2.523193,-0.630859,1.468384,-16.235352,498.779266,-57.067867
397,2.554199,-0.237305,1.343994,11.901855,500.976532,-43.029781
407,2.603638,0.099731,1.175049,32.287598,513.671875,-44.799801
418,2.639526,0.274048,0.849731,18.737793,520.080566,-54.443356
428,2.622803,0.238525,0.346924,0.671387,521.301270,-62.988277
438,2.510986,0.028687,-0.269287,-13.122558,513.610840,-65.856934
448,2.031494,-0.313599,-1.493286,-20.507811,495.300262,-61.523434
458,1.713623,-0.280396,-2.007324,-19.714355,466.430634,-53.039547
468,1.381226,-0.148804,-2.377808,-11.718749,427.795380,-45.227047
478,1.072876,0.030884,-2.553955,-2.990722,381.652802,-41.259762
489,0.814331,0.184814,-2.569336,-7.812500,283.630371,-47.058102
499,0.601807,0.235352,-2.510620,-22.033689,238.281235,-53.771969
509,0.423340,0.166748,-2.429199,-39.489746,196.228012,-59.082027
