timestamp,ax,ay,az,gx,gy,gz
0,-0.158203,0.073364,1.008301,1.831055,-3.723144,5.981445
10,-0.159424,0.045776,0.987549,1.281738,-3.112793,5.493164
21,-0.160889,0.026123,0.976685,1.831055,-3.112793,5.737304
31,-0.162720,0.020508,0.984619,4.943848,-3.845215,7.507324
41,-0.164673,0.028687,1.002441,6.164550,-3.845215,8.300781
52,-0.164429,0.040649,1.017822,7.019042,-3.540039,8.911133
62,-0.162354,0.048340,1.028687,7.690429,-3.112793,9.277344
72,-0.162354,0.060059,1.056396,7.934570,-2.563476,9.460449
82,-0.164307,0.058228,1.059937,7.751464,-1.647949,9.582520
92,-0.168335,0.046875,1.047485,7.507324,-0.549316,9.704590
102,-0.171753,0.035400,1.030640,7.568359,0.366211,10.070800
112,-0.171753,0.035156,1.017334,10.253905,1.037598,11.596679
122,-0.171631,0.056885,1.016113,11.413573,1.159668,12.084960
133,-0.172607,0.094482,1.033569,11.413573,1.525879,11.962890
143,-0.173096,0.121582,1.055420,10.498046,2.563476,11.108397
153,-0.174683,0.121338,1.060791,9.094238,3.967285,10.070800
163,-0.183105,0.074707,1.020142,7.751464,5.249023,9.460449
169,-0.188599,0.054932,0.994995,0.000000,0.000000,0.000000
173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
183,-0.194214,0.036987,0.968384,7.263183,6.652832,9.704590
193,-0.201050,0.015869,0.939941,7.629394,6.774902,10.437011
203,-0.208740,-0.004272,0.909180,8.605957,6.347656,11.596679
213,-0.217163,-0.021240,0.882080,10.864257,3.479004,15.136718
224,-0.228638,-0.034058,0.865356,11.047362,1.098633,17.150879
234,-0.246582,-0.041870,0.854004,10.192870,-1.708984,18.981934
244,-0.276489,-0.057861,0.821533,8.911133,-5.310058,20.507811
254,-0.377441,-0.201904,0.624390,9.338379,-10.986327,21.911619
264,-0.436035,-0.349609,0.533203,16.479492,-20.385740,23.742674
274,-0.465454,-0.582275,0.567139,35.583496,-34.301758,26.550291
284,-0.449463,-0.945679,0.859009,68.420410,-51.696774,31.799314
295,-0.388062,-1.424194,1.538940,112.182610,-68.481445,42.968746
305,-0.283691,-1.849731,2.578125,181.701645,-65.429687,99.914543
315,-0.145142,-2.012085,3.609619,184.936508,-29.541014,143.981934
326,0.032593,-1.841553,3.999878,175.109848,28.381346,189.270004
336,0.253052,-1.324463,3.999878,170.959457,97.106926,227.539047
346,0.666138,0.690674,3.950928,185.119614,164.306625,250.732407
357,0.814575,1.955566,3.748291,219.543442,224.975571,251.220688
367,0.924561,3.159058,3.229980,257.141113,280.639648,224.609360
377,0.980957,3.970581,2.301025,273.376465,329.833954,170.837387
387,1.000488,3.999878,1.226685,227.478012,374.572723,16.662598
398,1.020020,3.966431,0.400513,178.039536,364.929169,-54.565426
408,1.061768,3.486328,-0.068237,126.281731,345.092743,-108.825676
